CL_target,CD_target,CoP_target,Total_Points,Accel_Score,Skidpad_Score,Autocross_Score,Endurance_Score,DragEnergy_Endurance_kJ,DragEnergy_Autocross_kJ,TractiveEnergy_Endurance_kJ,sf_x,sf_y,Mass_lbf
0.048433449945520735,0.02291369077464737,0.5867797142468192,431.8499577892711,71.79536350672763,74.19672986366577,86.15960060174405,199.69826381713364,725.1193354536068,304.23444008517004,2016.2185993666317,0.45,0.5,580.0
0.04404101284372252,0.017691056066153014,0.6406664119498218,427.61232035236014,71.72850819475732,76.3903065157302,83.32506673090684,196.16843891096582,549.7780655825121,228.6695575374415,1862.314292471775,0.45,0.5,580.0
0.04570045758139569,0.019267002454951106,0.5857989525952173,430.8228057586357,72.3583654961987,74.20185270165634,85.64529155162667,198.617296009154,607.2774563482504,254.85463357427372,1925.2431523715923,0.45,0.5,580.0
0.043303011602438886,0.01808349976774243,0.6086760733592921,425.42403290874245,72.01941177923507,74.52132069417999,83.09485367582366,195.78844675950373,562.2852868482686,233.07970120796904,1875.5280812602227,0.45,0.5,580.0
0.03808935497396932,0.020046602555881022,0.6142774338734104,414.97390906217424,70.76461887147221,71.65070399882168,81.18906473795111,191.36952145392922,611.3216098040525,254.76275572154296,1872.6064647236838,0.45,0.5,580.0
0.03958616658477833,0.017087721224658254,0.6086760733592921,422.1203143736209,71.76022162307663,73.71907962954548,82.53127893471658,194.10973418628217,528.5259683897993,220.26103871748654,1834.8645093488499,0.45,0.5,580.0
0.03987257247290205,0.018494593793871878,0.6092674315674328,421.3250477620994,71.45944529897994,73.6836424793901,82.31392561199677,193.86803437173253,570.8210201043457,237.7661969544465,1861.5580615421081,0.45,0.5,580.0
0.044118463492039066,0.019738980884076458,0.5812729071800516,427.8842294990873,72.0983229386876,73.7056772427374,84.68745588804373,197.39277342961861,620.1053842071416,259.5036695447964,1926.9260404182048,0.45,0.5,580.0
0.043884010768939406,0.017019092094255776,0.4826035023657336,419.20701573426777,74.20792292953352,69.62048185256387,81.9947030177141,193.38390793445623,532.388886384755,220.64365633778536,1879.775863585175,0.45,0.5,580.0
0.039344473327843035,0.016546547071199805,0.4656837058449749,408.39658912220887,73.75689999172803,67.17247195743786,79.26875439191774,188.19846278112524,504.2682691878584,208.7357192077636,1824.044693676973,0.45,0.5,580.0
0.04541863019342343,0.019265787379912976,0.5777927255023678,430.2286535102088,72.45377894259519,73.60342102430587,85.50657059348852,198.66488294981923,609.5839793140485,255.38827940838706,1930.3850363611698,0.45,0.5,580.0
0.039691090387746195,0.016553395394197683,0.6224974651818873,423.255642826142,71.68506713243221,74.62070601751773,82.7513571116278,194.1985125645642,511.1123393638491,213.3332286178867,1820.3432944661388,0.45,0.5,580.0
0.04504609321163893,0.019483162202714434,0.577014061338103,429.85297496236814,72.3501656541839,73.77869484244356,85.36354609092562,198.36056837481507,615.4296397824606,257.8480145298893,1931.3907296631749,0.45,0.5,580.0
0.036889115945315534,0.01905255142179687,0.5071088131059742,408.0999331163184,72.18770983207392,69.28306804364236,78.93040970515915,187.69874553544304,579.3773238117813,240.05681322350304,1860.3417488085086,0.45,0.5,580.0
0.044859670823604994,0.01989095591817083,0.5756597176204008,429.4545061701351,72.2274554510694,73.77856037416237,85.29827933328227,198.1502110116211,627.2429899878348,262.98143469170736,1937.590178078981,0.45,0.5,580.0
0.03802894563847086,0.017062331102121298,0.6286861875218747,419.6756492633284,71.27070074310276,74.20205436895944,81.78971843536097,192.41317571590525,522.6424566446038,218.15303708986278,1815.1435354175867,0.45,0.5,580.0
0.04115358018872178,0.017019092094255776,0.6429579690589956,426.2337928898112,71.46948195824825,76.52186770452013,83.06702945409337,195.17541377294944,526.579231324818,219.74017386478482,1832.7206240626554,0.45,0.5,580.0
0.0381462224134891,0.01608195511656779,0.4276536557470638,404.16579947555624,74.13006685190497,66.88213739780714,77.53174899661474,185.62184622922936,482.30990035603196,199.06392563676192,1790.4603841924713,0.45,0.5,580.0
0.03810199892127544,0.01576440264180889,0.6086760733592921,421.1727081721301,71.84362040127779,73.72655757927826,82.16492099203107,193.43760919954298,486.1151002023829,202.45836147991704,1799.3852923827942,0.45,0.5,580.0
0.048551254303468114,0.024166474509047197,0.5800115279548946,431.57593779437076,71.59872583456725,74.19672982457269,86.132499718875,199.64798241635583,763.7371047852077,320.4887791860143,2041.6366434522522,0.45,0.5,580.0
0.04568292472752439,0.019265767332677607,0.5862746418210788,430.7281188719427,72.35113699520751,74.20190172544505,85.63380790766685,198.54127224362324,606.8668781722992,254.79678777991074,1924.5057428120797,0.45,0.5,580.0
0.04303959945562702,0.0165122508184488,0.6086760733592921,427.16046314522833,72.36310405553012,74.51635226843233,83.84972030985408,196.4312865114118,515.9152646081369,214.98104664448778,1848.0094793531698,0.45,0.5,580.0
0.04056533528815782,0.016551892928540132,0.585857049861128,422.79690910072895,72.34070341510053,71.67509747967964,83.63364702693718,195.14746117901166,516.355558744287,215.81136780419794,1841.7556719018871,0.45,0.5,580.0
0.04175112132875626,0.016553395394197683,0.6004185943703525,425.26646299370304,72.30175600628046,73.61442378506285,83.50305609231167,195.84722711004807,517.0110934974579,215.49037108934172,1842.892172237252,0.45,0.5,580.0
0.0396140156845237,0.017019092094255776,0.6425470215181159,421.49993755485707,71.28517743670419,74.89372808889485,82.17246227587167,193.1485697533864,522.2567778097941,218.0680577370893,1818.0228343672602,0.45,0.5,580.0
